Inflight wifi service,Online boarding,Business Travel,Inflight entertainment,Loyal Customer,Checkin service,Flight Distance,Age,Seat comfort,Class
5,4,0,1,1,3,293,39,1,1
4,5,1,4,1,5,3081,56,5,3
2,2,1,2,1,3,587,22,2,3
2,2,1,2,1,2,189,46,2,1
5,4,1,4,1,4,2474,31,4,3
3,3,0,1,1,3,874,28,1,1
5,4,1,2,0,5,859,39,2,3
0,5,1,3,1,3,250,42,4,3
4,4,0,2,1,5,406,69,4,1
2,5,1,4,1,4,3042,52,5,3
5,5,1,4,0,4,214,38,2,3
3,4,1,5,0,4,700,8,5,1
3,5,1,5,1,5,78,53,4,3
4,4,1,5,1,3,280,48,5,3
4,4,0,2,1,4,533,24,2,1
5,4,1,5,1,4,2076,44,4,3
4,4,0,4,1,3,331,18,4,1
2,2,1,5,1,4,134,43,4,3
2,2,1,3,1,3,299,45,3,1
1,2,0,3,1,4,750,25,3,1
0,0,1,5,0,5,121,22,5,3
0,5,1,2,1,3,328,49,4,3
4,4,0,2,1,2,1164,10,2,1
4,1,0,4,1,1,2521,7,1,3
2,3,0,5,1,5,1021,25,5,1
4,4,1,4,0,4,299,36,2,2
3,5,1,4,1,4,3911,54,5,3
2,2,1,5,0,4,1044,22,5,1
2,2,1,4,0,3,641,39,1,3
3,3,1,4,0,3,665,18,4,1
2,3,1,2,1,4,3088,33,2,3
3,3,1,5,0,4,733,19,5,1
4,4,1,4,1,2,2789,53,4,3
5,5,1,2,0,5,361,38,1,3
1,4,1,4,1,5,1954,24,4,3
2,2,1,2,1,3,1013,50,1,1
1,1,1,2,0,4,247,48,2,3
1,1,1,4,0,1,125,55,1,1
0,3,1,5,0,3,768,20,3,3
0,1,1,5,1,5,2745,59,3,3
3,3,1,5,0,4,909,25,2,1
4,5,1,5,1,2,3375,30,5,3
1,5,1,1,0,5,925,38,5,1
5,0,1,4,0,3,1119,28,4,3
3,5,1,5,1,3,1605,45,4,3
3,5,1,5,1,3,998,41,5,3
3,3,1,2,0,5,589,25,2,1
2,4,0,2,1,4,190,52,4,1
4,1,1,4,1,5,270,46,3,1
4,5,1,4,1,3,956,51,4,1
2,2,1,2,1,4,2452,23,2,3
2,5,1,4,1,5,1372,39,5,3
0,5,1,2,1,3,1822,50,4,3
4,4,1,2,0,5,991,24,2,3
1,1,0,3,1,4,337,42,3,1
1,2,1,1,1,3,731,26,4,1
1,1,1,2,0,5,2475,29,2,3
1,4,1,2,1,2,213,43,3,3
1,2,1,4,1,5,2212,58,2,3
2,2,0,2,1,4,802,29,2,2
5,5,1,5,1,5,369,55,1,1
4,5,1,5,1,5,628,21,5,3
2,2,0,2,1,4,845,21,1,1
0,0,0,4,1,2,209,27,4,1
1,5,1,5,1,2,3172,48,1,3
3,3,1,4,1,4,1747,48,5,3
1,5,1,4,1,4,204,39,5,3
0,1,1,5,1,1,1907,42,1,3
5,5,1,5,1,2,89,38,4,3
5,5,1,3,1,3,429,39,5,3
1,4,1,4,1,5,2645,46,5,3
3,0,0,2,1,5,224,42,2,1
4,3,0,3,1,3,2454,27,3,1
3,3,0,1,1,2,868,38,1,1
5,5,1,5,1,2,634,30,5,2
2,5,1,4,1,3,1411,53,5,3
2,2,1,1,0,4,620,15,1,1
2,4,0,1,1,1,495,52,4,1
3,3,1,4,1,4,1448,44,2,3
2,2,1,2,1,2,637,51,2,1
1,1,1,3,1,1,2917,50,1,3
4,1,1,5,1,2,174,49,3,3
3,0,0,2,1,5,251,21,2,1
3,3,0,1,1,5,189,47,4,1
2,2,1,1,1,2,3319,67,2,3
2,2,1,1,0,3,302,18,1,1
2,2,0,5,1,3,687,17,5,1
4,5,1,5,1,4,3889,39,4,3
2,2,1,1,0,3,1744,43,1,3
2,4,1,5,1,2,3816,42,4,3
3,3,0,4,1,3,862,37,4,1
2,1,0,3,1,4,588,36,3,3
3,3,1,3,1,3,2521,41,3,1
2,5,1,4,1,3,1569,44,4,3
2,2,1,2,0,3,775,26,2,1
5,2,1,5,1,1,416,52,4,2
4,4,1,5,1,4,1587,43,4,3
4,4,1,4,1,2,610,19,4,1
3,5,1,5,1,4,2588,44,5,3
2,3,1,2,0,4,630,29,2,3
2,2,0,4,1,1,950,37,4,1
2,5,1,5,1,1,3281,45,3,3
2,2,0,4,1,3,1167,20,4,2
3,3,1,3,0,4,690,32,3,1
3,2,1,4,1,1,2487,62,4,3
4,3,0,3,1,2,550,66,4,1
4,4,1,4,1,2,2217,51,3,3
3,3,0,2,1,1,1023,69,2,1
1,4,1,4,1,4,3115,30,4,3
1,5,0,4,1,5,508,55,4,1
1,3,1,5,1,3,859,38,2,3
5,1,1,2,1,1,1404,46,2,3
4,4,1,4,1,3,2977,57,4,3
3,5,0,4,1,5,226,68,4,1
2,2,1,3,0,3,224,22,3,1
4,4,1,4,1,3,689,20,3,1
4,4,1,5,1,5,451,61,4,3
1,5,1,4,1,5,3289,54,5,3
3,2,0,2,1,3,1892,44,1,1
2,2,1,3,0,3,596,25,3,3
3,3,1,2,0,3,997,36,2,3
1,4,0,1,1,4,192,45,4,1
1,2,1,2,1,2,449,51,2,1
3,5,0,3,1,3,89,48,4,1
3,2,0,4,1,5,500,15,4,1
5,4,1,5,1,3,306,39,4,3
2,2,1,2,1,3,237,23,2,3
2,2,1,2,0,3,1167,24,2,1
1,1,1,1,0,5,631,36,1,3
3,5,1,1,0,5,2615,26,5,1
2,5,1,4,1,3,1547,44,4,3
2,4,0,3,1,4,2422,62,4,1
3,3,0,1,1,4,2556,12,1,1
3,3,1,1,0,1,817,30,1,1
1,1,1,3,0,3,196,33,3,3
2,0,0,3,1,5,239,26,3,1
4,5,1,4,1,4,299,55,5,3
4,4,0,3,1,1,401,15,1,1
3,2,0,4,1,2,1562,61,3,1
1,1,1,4,0,3,612,26,2,1
2,2,1,2,1,4,547,8,3,2
3,4,1,3,1,4,231,32,3,1
2,4,1,5,1,4,2953,52,5,3
3,3,0,1,1,1,677,41,1,1
1,4,1,3,1,5,270,59,5,3
0,0,0,1,1,3,405,31,1,1
1,1,1,1,0,1,1258,23,1,1
3,5,1,5,1,4,3809,56,4,3
1,1,0,1,1,4,948,28,1,1
3,3,1,3,1,1,205,30,3,2
3,3,1,2,0,5,453,27,2,3
2,3,0,3,1,3,1142,37,3,1
3,3,1,3,1,1,1537,23,3,3
3,4,0,5,1,4,337,62,5,1
2,4,1,5,1,2,156,60,1,3
5,5,1,5,1,5,84,50,5,1
3,3,0,5,1,2,599,27,5,1
2,2,0,3,1,2,1844,47,3,2
5,3,1,3,1,4,1929,29,3,3
5,4,1,4,1,4,414,50,5,3
3,3,1,3,1,2,1630,25,3,3
1,0,0,4,1,1,147,65,4,1
1,1,1,2,0,3,302,23,5,1
4,4,1,4,1,5,554,39,4,2
3,3,1,5,0,2,354,44,5,3
0,4,1,5,1,4,2472,41,4,3
1,1,0,4,1,3,1102,68,4,1
1,1,1,3,0,2,369,37,3,1
3,3,1,2,1,3,2610,65,3,3
0,0,1,3,0,5,895,24,3,3
1,1,1,4,0,4,456,20,4,1
2,2,0,5,1,5,1616,23,3,2
3,3,1,5,0,3,197,24,5,1
4,5,1,4,1,4,283,40,4,3
2,3,1,4,0,1,1046,21,4,1
1,1,0,2,1,5,409,18,4,1
2,5,0,4,1,4,849,70,4,1
1,3,1,1,1,3,302,46,2,1
1,2,0,4,1,2,301,54,5,1
1,3,1,5,1,3,472,41,1,3
1,4,1,1,1,4,425,42,3,3
2,3,0,2,1,4,986,13,2,3
2,2,1,2,1,1,248,40,2,1
2,5,0,3,1,5,925,67,5,1
3,3,1,4,1,1,202,72,4,3
1,1,1,1,1,1,134,40,1,1
3,3,1,1,0,1,440,36,1,2
4,4,1,4,0,4,403,26,4,1
2,2,0,1,1,1,427,44,1,1
5,5,1,5,1,5,3306,28,5,3
4,5,1,3,1,5,2239,45,5,3
0,4,1,1,1,5,3702,57,4,3
1,1,1,1,1,4,508,8,1,1
1,1,1,5,1,4,593,43,1,3
2,4,1,4,1,3,414,50,5,3
2,1,1,4,1,5,3987,65,2,3
0,0,1,1,0,5,409,17,1,3
2,5,1,5,1,5,2434,56,5,3
4,4,0,2,1,2,386,30,2,1
2,1,1,2,1,4,456,60,3,1
3,0,0,4,1,4,251,67,4,1
3,3,0,5,1,1,436,12,5,2
2,2,0,2,1,5,483,9,4,1
2,2,0,3,1,4,399,61,3,1
3,2,0,1,1,5,495,46,1,2
5,5,1,5,1,1,508,35,5,1
4,4,1,4,1,4,3014,30,4,3
4,4,1,4,1,4,210,52,4,3
2,5,1,4,1,5,3522,60,5,3
4,4,1,4,1,1,862,54,2,2
2,5,0,3,1,5,500,28,5,1
2,2,1,5,0,3,669,28,5,1
4,4,1,4,1,3,1452,60,4,3
2,2,0,5,1,5,529,45,5,1
5,5,1,5,0,4,575,22,5,3
1,1,1,4,0,3,318,23,4,1
3,3,0,1,1,5,794,24,1,1
1,1,0,1,1,5,337,35,1,1
2,4,1,4,1,4,1023,54,5,3
3,3,0,5,1,4,187,57,5,1
4,1,1,4,1,2,532,49,2,1
3,3,0,1,1,4,507,60,1,2
1,2,1,1,1,4,500,55,3,3
3,3,1,5,0,3,419,37,5,3
1,5,1,5,1,4,986,49,5,3
1,1,1,1,1,3,423,58,1,1
0,5,1,2,1,3,2900,43,4,3
1,2,0,4,1,3,1609,44,3,2
3,3,1,3,0,3,606,15,3,1
4,1,1,4,1,5,548,52,5,1
2,2,0,1,1,3,813,53,4,1
3,4,1,3,1,1,3821,60,4,3
2,2,0,5,1,2,579,13,5,1
4,4,1,4,1,2,442,59,4,1
4,3,0,5,1,2,1020,57,4,1
5,4,1,5,1,4,1720,33,3,3
1,4,1,5,1,3,1904,41,5,3
1,2,0,1,1,3,948,9,1,1
5,4,1,4,1,1,1717,27,4,3
3,5,1,4,1,5,1379,53,5,3
1,1,1,1,1,3,1475,29,1,3
4,3,0,5,1,5,2106,61,5,1
3,3,0,1,1,4,543,42,3,2
5,4,1,4,1,3,964,28,4,3
1,2,0,2,1,4,719,47,2,1
2,3,1,2,1,2,1633,70,3,3
4,4,1,5,1,3,1725,34,4,3
5,4,1,4,1,4,2737,43,5,3
3,4,0,4,1,3,1197,11,4,1
2,5,1,4,1,3,366,46,5,3
2,3,1,2,1,2,680,27,2,1
2,4,1,3,1,3,1967,30,3,3
3,3,1,3,1,2,758,23,4,1
2,2,1,3,0,3,166,22,1,1
3,3,1,5,1,5,1990,41,4,3
2,2,0,3,1,3,1303,11,1,1
2,2,1,3,0,1,213,38,5,3
3,5,1,4,1,3,2647,45,5,3
5,4,1,4,1,3,337,35,5,3
4,5,1,3,1,4,427,56,5,3
2,2,1,2,1,3,240,40,2,1
3,1,0,3,1,4,456,39,3,1
3,3,1,1,0,1,152,41,1,1
3,4,1,4,1,4,3430,58,5,3
4,4,1,4,1,4,526,53,5,3
2,2,1,3,0,3,184,36,3,3
2,2,1,1,1,1,2475,57,1,2
2,4,1,4,1,3,3300,29,4,3
3,3,1,2,0,1,348,24,2,3
0,0,1,4,0,4,534,24,3,3
2,2,1,5,0,4,399,25,5,1
3,5,1,4,1,3,689,56,4,3
3,5,0,1,1,3,997,60,5,2
2,4,1,4,1,4,3653,39,4,3
2,2,1,4,0,4,197,27,4,3
4,1,1,5,1,1,447,56,5,3
5,5,1,5,1,1,145,48,4,2
1,1,1,4,0,4,1072,25,3,1
3,2,1,3,1,1,356,60,2,3
1,4,1,1,1,1,429,34,3,3
4,4,0,1,1,5,337,43,1,1
4,4,1,5,1,5,862,50,4,3
2,2,0,2,1,3,109,22,2,1
1,2,0,3,1,3,416,7,3,1
1,1,0,3,1,3,919,58,3,1
2,2,1,1,1,2,1531,60,2,3
4,4,1,4,1,3,1020,40,4,3
1,3,1,3,1,4,1635,43,4,3
4,4,1,4,1,2,1542,23,5,1
4,4,0,1,1,5,502,63,4,1
0,0,0,5,1,3,1197,67,5,1
0,4,1,4,1,3,1768,57,4,3
2,3,1,2,1,3,399,43,3,1
3,0,0,3,1,5,164,38,3,1
1,5,1,5,1,3,2301,22,4,3
4,3,0,5,1,5,240,36,3,3
3,4,1,5,1,3,835,62,2,3
5,5,1,5,1,3,1931,30,5,3
1,3,1,1,1,2,1896,41,3,3
3,4,1,4,1,5,2999,50,4,3
4,3,1,4,1,3,937,51,4,3
3,4,1,5,1,3,471,53,5,3
0,5,1,4,1,4,3660,59,5,3
3,5,0,1,1,2,1085,63,5,1
3,4,1,3,1,1,3231,45,3,3
2,1,0,5,1,1,985,30,5,1
3,3,0,3,1,4,1464,59,3,1
0,1,1,1,0,4,650,21,1,3
1,4,1,1,1,3,1126,65,3,3
1,5,1,3,1,5,3201,44,4,3
0,1,1,3,0,5,651,23,3,1
3,3,0,2,0,3,937,32,2,1
4,4,1,4,1,3,1707,56,5,3
0,4,1,4,1,3,2815,57,4,3
4,4,1,4,1,3,1145,40,4,3
1,4,1,5,1,4,1521,52,4,3
4,4,1,5,1,4,3630,50,4,3
2,2,1,2,0,1,861,12,2,1
2,3,0,1,1,5,528,40,1,1
4,4,1,4,1,2,468,17,4,2
5,5,1,4,1,5,337,40,4,3
2,2,0,5,1,4,341,69,5,1
1,2,1,1,1,3,1976,39,2,3
4,4,1,5,1,3,1562,47,5,3
4,4,1,4,1,3,765,41,4,3
3,5,1,5,1,5,2899,45,4,3
4,4,1,5,1,4,853,49,5,3
0,1,1,1,1,1,192,39,1,3
1,1,0,2,1,3,748,68,2,1
3,3,0,4,1,2,731,8,4,1
2,2,1,2,1,3,3744,31,2,3
4,4,1,4,1,1,1189,28,4,1
4,3,1,4,1,3,1024,35,2,3
1,4,1,4,1,4,235,42,5,3
4,1,1,5,1,3,717,44,5,3
4,3,0,2,1,2,188,36,2,3
4,5,1,4,1,2,508,47,5,1
1,1,0,5,1,5,1521,10,5,1
2,2,1,2,1,2,377,40,2,1
4,4,0,2,1,5,985,27,2,2
4,4,1,1,0,3,964,29,1,1
2,2,0,2,1,4,657,38,4,2
2,2,1,5,1,3,141,42,2,3
2,2,1,2,1,4,3550,17,2,3
4,4,1,3,1,4,1371,45,4,3
2,2,0,4,1,4,1050,31,4,1
2,2,1,5,0,4,828,20,5,3
4,4,0,1,1,3,1670,64,1,1
2,2,0,5,1,3,332,16,5,2
3,5,1,2,0,5,998,15,5,1
4,4,0,1,1,5,643,14,1,1
3,3,1,3,1,3,2556,39,3,3
4,4,0,1,1,4,229,27,1,1
5,5,1,5,1,3,3732,45,5,3
1,5,1,4,1,3,1197,57,5,3
2,2,1,2,1,4,667,49,2,2
5,5,1,5,1,5,372,60,5,3
3,3,0,3,1,1,2139,70,3,2
3,4,1,3,1,4,528,43,5,3
3,3,1,1,0,1,1069,10,2,3
2,2,1,1,0,4,2475,29,1,1
5,5,1,5,0,1,1472,23,5,1
5,5,1,2,0,3,508,21,2,3
4,2,1,2,1,5,972,22,2,3
4,3,1,4,1,5,625,60,2,1
3,5,1,5,1,2,2069,37,4,3
2,4,0,2,1,4,945,56,4,1
2,1,1,5,1,4,2248,34,2,3
5,5,1,3,0,4,951,23,3,1
4,5,1,4,1,3,737,57,5,3
3,3,0,4,1,3,1773,52,4,1
5,5,1,2,1,5,3477,50,4,3
2,2,1,2,1,3,214,45,2,1
3,4,1,4,1,3,2434,50,5,3
3,3,0,1,1,2,288,38,1,1
3,3,1,2,0,2,752,22,2,1
1,1,0,2,1,3,427,41,2,1
2,4,1,4,1,4,2206,24,4,3
2,4,1,2,1,1,2176,35,3,3
3,3,0,4,1,4,491,65,4,1
1,5,0,5,1,5,577,46,5,1
5,5,1,5,1,3,588,53,4,3
3,5,1,5,1,4,2300,31,5,3
3,5,0,4,1,3,316,60,5,1
1,1,1,5,0,2,693,40,3,1
2,2,0,2,1,2,944,27,2,1
1,1,0,4,1,1,210,28,4,1
4,4,0,5,1,3,936,68,5,1
4,4,0,5,1,4,1598,26,5,1
1,5,1,4,1,3,89,39,4,3
1,4,1,1,1,3,447,47,3,3
3,3,1,3,0,3,977,25,3,1
2,4,1,2,1,2,1162,42,4,3
2,2,0,3,1,4,517,69,3,1
3,3,0,5,1,3,547,18,5,1
3,2,1,1,0,3,762,28,1,3
3,3,0,3,1,5,1065,18,3,2
4,4,1,2,0,4,261,22,2,1
4,4,1,4,1,3,1844,47,4,3
0,2,1,2,1,4,284,31,2,3
3,3,1,3,1,3,1620,31,3,3
1,1,1,2,0,3,1371,15,2,1
3,5,1,2,1,1,1075,43,3,1
1,1,1,1,1,1,879,30,1,3
3,3,1,3,1,1,1564,39,3,3
2,2,0,2,1,5,957,19,2,1
5,5,1,2,0,3,622,23,4,3
5,5,1,4,1,5,2486,23,5,3
5,3,1,4,1,3,1728,35,3,3
2,4,1,5,1,3,1631,47,5,3
3,3,1,5,0,4,374,26,5,1
1,4,1,1,1,4,280,61,3,3
5,4,1,4,1,3,1605,47,5,3
1,2,1,5,0,4,89,33,4,1
4,4,0,1,1,3,767,32,1,1
2,5,1,5,1,5,1444,53,4,3
2,2,1,2,1,2,584,41,2,2
1,1,1,5,0,3,1244,19,3,1
5,5,1,5,1,5,3281,55,5,3
1,1,1,1,0,3,602,26,1,3
3,3,1,3,0,2,669,45,3,2
2,3,1,2,1,3,3101,30,2,3
5,5,1,4,1,5,1121,36,5,3
2,2,1,1,0,2,588,24,1,1
4,4,0,3,1,1,317,18,3,2
3,5,1,5,1,4,404,52,5,3
1,1,1,1,1,4,1052,37,1,1
2,4,1,4,1,5,2144,46,4,3
1,2,1,5,0,5,984,39,5,3
5,4,1,4,1,4,2034,42,4,3
1,5,0,5,1,4,283,42,5,1
3,3,1,3,1,2,612,28,3,1
3,5,1,4,1,3,189,59,5,3
1,1,1,2,0,4,143,47,2,1
3,4,1,5,1,5,3350,44,4,3
3,3,0,4,1,3,1616,18,4,1
2,2,0,3,1,4,409,28,3,1
1,5,1,4,1,5,2738,40,4,3
4,4,1,4,1,5,1927,30,4,3
2,3,1,2,1,3,3720,12,2,3
5,5,1,5,1,4,511,36,4,3
3,2,1,3,1,4,191,37,3,3
0,4,1,4,1,3,3559,51,5,3
5,5,1,4,1,4,119,41,4,1
5,4,1,5,1,4,306,48,4,3
1,5,0,3,1,3,719,52,5,1
3,4,1,3,1,3,3630,48,3,3
1,5,0,5,1,5,1452,57,5,3
4,1,0,5,1,4,1020,62,2,1
3,1,1,4,1,3,160,57,5,3
1,1,0,5,1,4,507,25,5,2
2,5,1,4,1,5,3997,53,5,3
5,5,1,5,0,5,1892,55,5,3
4,4,1,1,0,2,1017,11,1,1
5,4,1,4,1,4,1450,48,4,3
1,4,1,4,1,5,1893,45,5,3
4,3,1,4,1,1,429,68,2,1
5,5,1,3,0,4,204,25,3,3
2,4,1,4,1,3,2867,50,5,3
3,3,0,2,1,2,222,31,2,1
1,4,1,2,1,1,2092,55,4,1
4,3,1,4,1,4,591,51,3,3
1,2,1,1,1,4,2077,45,2,3
2,2,0,4,1,4,2342,29,4,1
3,3,0,5,1,4,1124,54,5,1
3,3,1,1,0,2,602,21,1,1
3,4,1,3,1,4,1562,47,4,3
2,5,1,5,1,4,3519,57,4,3
4,3,0,5,1,3,591,18,5,1
3,3,1,3,0,4,226,38,3,1
2,2,1,2,0,2,1733,34,2,1
5,5,1,5,1,4,2617,33,4,3
5,5,1,2,1,5,1789,60,5,3
4,1,1,5,1,2,2449,39,5,3
2,2,1,5,0,3,644,33,5,3
2,4,0,2,1,3,873,57,3,1
3,2,0,4,1,2,731,55,2,1
4,4,1,4,1,5,3586,55,5,3
3,3,1,3,1,1,612,12,3,1
3,3,0,4,1,4,888,34,4,1
1,1,0,2,1,5,236,28,3,1
4,2,1,4,1,2,2304,38,2,3
2,4,1,2,1,3,1346,39,5,3
2,5,0,3,1,3,216,69,5,3
2,2,0,4,1,2,594,38,4,2
2,5,0,3,1,4,468,66,5,3
2,5,0,1,1,5,972,53,4,1
5,5,1,5,1,2,95,41,5,1
3,4,1,5,1,5,2323,53,4,3
1,1,0,2,1,1,646,9,3,1
4,5,1,5,1,2,371,30,5,3
3,3,0,4,1,5,1056,17,4,1
4,5,1,4,1,3,867,23,4,1
3,4,0,3,1,4,1547,20,3,1
2,2,1,2,1,1,1823,32,2,1
5,5,1,2,1,5,1426,35,4,3
4,4,1,3,1,4,2541,38,4,3
2,2,0,2,1,3,214,41,1,1
1,5,1,4,1,5,2425,55,5,3
1,5,1,4,1,5,1533,48,5,3
3,4,1,4,1,3,543,45,5,3
5,4,1,4,1,3,460,54,5,3
2,5,1,5,1,4,646,60,5,3
4,2,1,2,1,4,2133,29,2,3
3,4,0,3,1,5,667,42,3,1
4,5,1,5,1,5,2030,22,5,3
2,1,0,4,1,3,677,64,5,1
3,4,1,4,1,2,227,52,3,1
3,5,1,4,1,5,3006,56,5,3
2,2,0,1,1,4,491,32,1,1
1,0,0,2,1,2,134,32,1,1
4,4,1,4,1,3,772,25,4,3
2,5,1,4,1,4,3096,40,5,3
3,3,0,5,1,5,852,15,5,3
5,5,1,3,0,4,190,44,3,3
3,4,0,1,1,3,1188,44,1,1
1,4,0,1,1,4,888,68,5,2
4,5,0,5,1,3,226,43,4,1
1,1,1,4,0,3,1598,25,4,3
2,2,0,4,1,4,631,14,4,3
4,4,1,3,0,4,516,27,3,3
3,3,1,4,1,1,3437,49,3,3
2,2,0,1,1,3,356,26,1,1
1,2,1,1,1,2,102,39,1,1
3,3,1,4,0,3,725,42,4,3
4,4,1,4,1,2,964,48,4,1
1,2,1,3,0,2,357,29,2,1
2,2,1,5,0,5,491,13,5,1
3,3,1,2,0,3,762,21,2,1
2,4,1,4,1,3,2346,42,5,3
5,5,1,5,0,4,907,22,5,2
2,2,0,3,1,5,432,41,3,1
2,2,0,2,1,2,1197,31,2,1
1,2,0,3,1,2,144,49,3,1
5,4,1,5,1,3,1754,48,4,3
1,4,1,1,1,4,2809,48,3,3
4,4,1,4,1,5,374,47,4,2
3,3,1,2,1,4,600,46,2,1
2,4,1,4,1,4,3076,22,4,3
4,4,1,4,0,5,337,26,4,3
3,3,1,3,0,2,259,42,3,1
3,4,1,4,1,5,3827,38,1,3
2,2,0,3,1,3,135,8,3,1
2,4,0,4,1,3,571,55,5,1
2,3,0,1,1,4,577,36,2,1
1,1,1,1,1,4,374,47,1,1
4,5,1,4,1,5,226,47,4,3
2,2,1,2,1,4,1174,9,1,1
4,5,1,5,1,5,3132,59,4,3
3,3,1,3,0,5,228,36,3,1
2,3,1,2,1,2,888,46,4,1
2,5,1,5,1,3,257,44,5,3
5,5,1,3,0,5,873,24,3,1
2,2,0,5,1,4,679,51,5,1
2,2,0,1,1,4,435,11,1,1
1,4,1,4,1,4,814,53,4,3
4,4,0,2,1,4,2172,28,2,1
3,3,0,4,1,4,1576,60,4,3
2,2,0,4,1,3,227,35,4,1
4,5,1,4,1,5,1977,46,5,3
3,3,1,5,0,2,862,21,5,2
3,3,0,3,1,4,164,36,3,1
3,5,0,5,1,5,86,66,4,3
3,3,0,4,1,3,1012,21,4,2
3,3,1,3,0,1,417,44,3,1
2,2,1,1,0,3,692,37,1,1
1,1,1,4,0,3,533,26,4,1
1,1,0,2,1,4,1546,28,2,1
5,5,1,3,0,3,325,37,3,3
3,4,1,4,1,4,500,20,4,3
4,4,1,5,0,5,1788,34,5,3
2,4,1,3,0,4,2611,27,4,3
1,4,1,4,1,5,1581,59,4,3
4,4,0,4,1,2,1303,52,4,1
1,1,1,1,1,2,2764,23,1,3
2,4,1,4,1,5,1648,50,4,3
2,2,1,2,1,2,1024,35,2,1
4,4,1,5,1,3,3962,47,4,3
3,3,1,4,1,4,1666,45,5,3
3,3,1,5,0,2,600,39,5,1
4,5,1,5,1,4,1372,53,4,3
4,5,0,4,1,5,2556,13,5,2
2,4,1,3,1,5,3105,53,4,3
2,3,0,4,1,1,1235,62,2,1
1,2,1,1,0,2,354,38,1,3
1,5,1,4,1,5,1792,42,5,3
3,4,1,3,1,1,449,65,3,3
3,2,0,2,1,3,547,70,2,1
3,2,1,3,0,3,1276,38,3,3
1,1,1,3,1,3,3142,64,1,3
1,4,1,4,1,1,2231,41,2,3
2,2,1,1,0,1,399,22,1,1
1,0,1,1,0,2,408,28,1,3
4,4,1,4,1,5,909,42,4,1
1,4,1,4,1,3,2611,58,5,3
2,4,1,4,1,3,1440,43,5,3
2,5,1,5,1,4,1995,45,5,3
2,2,0,4,1,3,2239,30,4,1
1,1,1,1,0,5,1310,20,1,1
5,4,1,5,1,2,785,53,1,1
4,3,1,2,1,3,3890,50,3,3
4,5,1,5,1,3,1390,28,5,3
1,3,1,5,1,1,3645,42,2,3
3,3,1,3,1,3,67,57,3,1
5,5,1,1,0,2,1541,23,1,1
4,3,1,4,1,4,2074,46,2,3
3,4,1,5,1,4,3241,42,5,3
4,4,1,4,1,2,770,14,4,3
5,5,1,3,1,5,879,57,5,3
2,2,1,2,1,1,606,30,2,3
4,4,1,4,1,4,1384,37,4,1
4,5,1,4,1,5,2712,44,5,3
1,1,0,2,1,2,306,55,3,1
2,5,1,4,1,4,1640,41,5,3
2,2,1,4,0,5,331,23,4,1
3,5,1,4,0,5,2565,20,5,1
4,4,1,3,0,5,1666,46,3,1
1,1,0,5,1,3,551,57,4,1
2,0,0,3,1,1,201,7,3,1
2,4,1,4,1,4,852,26,4,3
5,5,1,4,0,5,1747,17,4,3
2,5,1,5,1,5,1036,47,4,3
1,4,1,1,1,3,3942,35,4,3
3,3,0,5,1,2,134,15,5,1
5,5,1,4,0,5,599,23,4,3
4,5,1,5,1,2,2640,26,5,3
3,5,0,5,1,2,1452,37,4,3
2,5,1,5,1,3,2288,44,5,3
2,4,0,4,1,3,605,45,5,1
5,4,1,5,1,3,837,59,4,3
5,5,1,4,1,4,399,33,4,3
3,1,1,3,1,3,3988,50,1,3
3,3,0,3,1,1,1096,31,3,1
3,3,0,3,1,3,602,7,3,1
5,5,1,1,0,3,1069,24,1,1
4,4,1,4,1,3,2934,55,5,3
1,5,1,5,1,4,2107,22,5,3
4,4,1,4,1,5,2556,33,4,2
2,2,0,3,1,3,836,40,3,1
1,1,0,2,1,4,746,70,5,1
1,5,1,5,1,3,2429,19,5,3
5,5,1,5,1,5,414,39,5,1
4,4,0,4,1,3,776,22,4,1
1,4,1,5,1,4,1872,52,4,3
1,1,0,3,1,2,919,67,4,2
3,3,1,4,0,4,2227,55,4,2
1,4,1,4,1,5,3729,63,5,3
1,4,1,1,1,1,432,50,3,3
3,3,0,5,1,5,1062,20,5,1
5,5,0,1,1,5,601,12,1,2
2,5,0,5,1,5,239,52,5,3
3,4,1,4,1,5,1813,34,4,3
2,5,1,5,1,3,581,47,4,3
2,2,0,3,1,2,384,26,2,1
5,4,1,2,1,4,1543,42,4,3
4,4,1,4,1,3,516,54,5,3
2,2,0,2,1,1,787,38,5,2
2,2,1,4,0,4,1235,20,1,1
1,1,0,3,1,1,551,60,3,1
3,4,1,4,1,4,571,25,4,3
3,3,1,3,0,1,101,21,3,1
1,1,1,2,0,4,1618,28,2,3
1,0,0,3,1,1,209,23,1,2
3,4,1,3,0,1,436,26,3,1
2,3,1,3,1,2,2679,21,3,3
3,5,1,4,1,4,1099,44,4,3
4,3,1,4,1,5,3779,37,3,3
4,1,1,4,1,1,102,45,2,1
2,4,1,2,1,3,2653,52,4,3
2,2,1,2,0,3,469,69,2,3
2,3,1,5,0,5,404,32,1,3
3,4,1,2,1,4,944,39,4,3
4,4,1,4,1,2,102,33,4,2
1,1,0,5,1,5,1242,21,5,1
5,5,1,5,1,1,190,49,1,3
5,5,1,5,1,5,1817,39,4,3
4,4,1,4,1,3,2338,23,4,3
2,4,1,2,1,4,328,37,3,3
0,0,1,5,1,5,405,21,5,1
1,4,1,4,1,3,3050,56,5,3
2,2,1,4,0,2,1266,28,4,1
4,4,1,5,0,2,1123,27,5,1
